clean_tweet,Volume,Polarity,target
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,34.37001429,0,-186.4071553
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,33.61652131,0.375,-20
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,27.06694902,0.5,-256.89438
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,99.43955385,0.5,-7.10562
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,50.37269159,0.136363636,-241
RT Are gonna watch Cricket this weekend 14 00 GMT IPL Place your bets now 1 Mumbai Indians 1,74.68624618,0.136363636,-10
RT Do you know MocktailSwap haves it s own Launchpad The first token will be on sale today MOK Token 17 00 UTC Tonig,44.92276573,0.136363636,-55
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,20.90353409,0.136363636,33
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,17.32792659,0.136363636,-49
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,23.64212664,0,-253
RT End the Weekend Rich BET ON BOXING Sat 17 Apr 22 00 GMT Place your bet here 1 Andrade Deme,35.50511489,-0.183333333,-28
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,25.30673897,-0.183333333,-48
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,22.41902624,-0.183333333,169
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,15.106044,-0.183333333,132
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,8.43336745,-0.183333333,45
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,16.6992567,0.038888889,-135.566208
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,9.02691268,-0.061111111,-83.433792
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,17.94525159,-0.076767677,198
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,9.77955563,0,-49
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,6.7031417,0,-144
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,28.12488732,0,-226
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,21.47461555,0,-84
The current price of Bitcoin is 55185 00 The current price of BCash is 910 09 or 0 01649162 BTC The current pr,52.8756863,0,4
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,41.91792996,0.045454545,-82
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,32.94543059,0.136363636,278.908016
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,14.53693692,0.136363636,-151.908016
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,17.26542752,0.136363636,-55
RT Sun 18 Apr 19 00 GMT DOTA2 Time to make your prediction 1 Evil Geniuses 1 03 WINNER,12.46754314,0,393
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,11.44017227,0.3,0
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,19.0913741,0.3,217
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,44.51044169,-0.133333333,217
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,16.80462661,-0.133333333,-87
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,3.16647636,-0.133333333,-35
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,8.15171672,-0.133333333,-88
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,8.88950579,-0.133333333,244
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,13.55492999,0,128
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,8.06272272,0,-143
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,6.78330937,0.136363636,-45
1 Bitcoin price is 55147 27 1 38 1h 2 Ethereum price is 2151 31 0 85 1h 3 Binance Coin price is 465 1,14.31466906,0.136363636,-60
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,2.34214966,0,-1
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,1.8081169,0,-87
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,2.06641703,0.24,-34
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,5.1935281,-0.25,-23
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,4.08964979,0,84.95602189
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,1.99209299,0,-42.95602189
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,4.91281562,0,-12
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,27.07714675,0,-293
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,69.21126089,0,-94
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,33.0460565,0,230
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,15.59909452,0,249
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,10.9130407,0,-145
If you had invested 1 00 in Bitcoin and Gold 11 5 years ago your bitcoin portfolio would be worth over 70 000,23.88211815,0,340.806652
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,33.99120031,0,24.193348
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,8.40966227,0.375,-37
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,11.67931109,0.375,155.289472
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,8.91529499,0.375,31.710528
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,13.69667583,0,-43
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,17.48323823,0,-194
RT I wish I had kept my 1 700 BTC 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin,17.82144923,0,50
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,18.53956428,0,322
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,16.71441838,0,115
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,33.98730237,-0.044444444,51
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,34.82468766,0.088888889,32
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,12.71770377,-0.07037037,-74
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,9.29809369,0.045454545,-56
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,14.00996135,-0.103703704,65.10443392
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,18.0466532,-0.077777778,5.89556608
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,16.32312669,-0.025925926,164.1827069
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,10.98990408,0,-62.18270692
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,2.73933626,0,-26
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,7.45097772,0,-48
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,11.80007896,0,-102
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,5.49665356,0,129
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,7.4279545,-0.077777778,-56
RT Mofi will now be traded on Hotbit Hotbit listing announcement Trading function launches at 2,12.56272721,-0.233333333,52
Bitcoin plummets more than 10 in its biggest drop in months just days after reaching a record high,6.72597308,-0.233333333,-53
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,13.00020275,0.5,117
The BTC price is at 55219 00 right now Compared to the last tweet the price has increased by 152 16 0 28,7.51286871,0.5,33
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,8.69590778,0.5,-5
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,11.26142505,0.5,-64
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,7.07601921,0.5,-27
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,5.13949823,0,40
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,6.02738417,0.425,-14.38578
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,1.94972756,0.142857143,30.38578
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,10.15440441,0.142857143,109
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,12.80522505,0.142857143,-7
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,7.32397245,0.142857143,68
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,8.49723639,0,-88
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,3.89874746,0,30
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,4.5798037,0.3,-91
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,10.57199852,-0.133333333,-104.9407021
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,0.68596909,0,134.9407021
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,2.96073271,0,47
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,4.45806991,0,-99
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,1.44060316,0.136363636,36
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,0.6817892,0.136363636,-6
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,8.2312656,0.1375,77
RT LOC Token to be Listed on Exchange Tomorrow We are happy to announce that the LOC token will,5.76110103,0.1375,68
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,0.6836005,0.1375,8
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,5.195151,0.1375,41
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,4.17212227,0.1375,-12
RT Get ready for the Best Staking Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,1.35033551,0,31
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,6.10944666,0,108
RT Get ready for the Best Farming Pools in Defi Market Launching 21 00 UTC 18th April 2021 Don t forget Last chance to B,26.15139514,0,6
MocktailFinance MocktailSwap MOK blockchain bitcoin money Binance BNB cryptocurrencies fintech Check out,5.65320671,0,28
